172.67,-43.5587,1.0501
172.671,-43.5582,1.0501
172.6721,-43.5578,1.0501
172.6732,-43.5573,1.0501
172.6742,-43.5568,1.0501
172.6753,-43.5564,1.0501
172.6763,-43.5559,1.0501
172.6774,-43.5555,1.0501
172.6785,-43.555,1.0501
172.6795,-43.5545,1.0501
172.6806,-43.5541,1.0501
172.6817,-43.5536,1.0501
172.6827,-43.5532,1.0501
172.6838,-43.5527,1.0501
172.6848,-43.5522,1.0501
172.6859,-43.5518,1.0501
172.687,-43.5513,1.0501
172.688,-43.5508,1.0501
172.6891,-43.5504,1.0501
172.6902,-43.5499,1.0501
172.6912,-43.5494,1.0501
172.6923,-43.549,1.0501
172.6933,-43.5485,1.0501
172.6944,-43.548,1.0501
172.6955,-43.5476,1.0501
172.6965,-43.5471,1.0501
172.6976,-43.5467,1.0501
172.6987,-43.5462,1.0501
172.6997,-43.5457,1.0501
172.7008,-43.5453,1.0501
172.7018,-43.5448,1.0501
172.7029,-43.5444,1.0501
172.704,-43.5439,1.0501
172.705,-43.5434,1.0501
172.7061,-43.543,1.0501
172.7072,-43.5425,1.0501
172.7082,-43.542,1.0501
172.7093,-43.5416,1.0501
172.7103,-43.5411,1.0501
172.7114,-43.5406,1.0501
172.7125,-43.5402,1.0501
172.7135,-43.5397,1.0501
172.7146,-43.5393,1.0501
172.7157,-43.5388,1.0501
172.7167,-43.5383,1.0501
172.7178,-43.5379,1.0501
172.7188,-43.5374,1.0501
172.7199,-43.537,1.0501
172.721,-43.5365,1.0501
172.722,-43.536,1.0501
172.7231,-43.5356,1.0501
172.7242,-43.5351,1.0501
172.7252,-43.5346,1.0501
172.7263,-43.5342,1.0501
172.7273,-43.5337,1.0501
172.7284,-43.5332,1.0501
172.7295,-43.5328,1.0501
172.7305,-43.5323,1.0501
172.7316,-43.5319,1.0501
172.7326,-43.5314,1.0501
172.7337,-43.5309,1.0501
172.7348,-43.5305,1.0501
172.7358,-43.53,1.0501
172.7369,-43.5295,1.0501
172.7379,-43.5291,1.0501
172.739,-43.5286,1.0501
172.7401,-43.5281,1.0501
172.7411,-43.5277,1.0501
172.7422,-43.5272,1.0501
172.7433,-43.5268,1.0501
172.7443,-43.5263,1.0501
172.7454,-43.5258,1.0501
172.7464,-43.5254,1.0501
172.7475,-43.5249,1.0501
172.7486,-43.5244,1.0501
172.7496,-43.524,1.0501
172.7507,-43.5235,1.0501
172.7518,-43.5231,1.0501
172.7528,-43.5226,1.0501
172.7539,-43.5221,1.0501
172.7549,-43.5217,1.0501
172.756,-43.5212,1.0501
172.757,-43.5207,1.0501
172.7581,-43.5203,1.0501
172.7592,-43.5198,1.0501
172.7602,-43.5193,1.0501
172.7613,-43.5189,1.0501
172.7624,-43.5184,1.0501
172.7634,-43.518,1.0501
172.7645,-43.5175,1.0501
172.7655,-43.517,1.0501
172.7666,-43.5166,1.0501
172.7677,-43.5161,1.0501
172.7687,-43.5156,1.0501
172.7698,-43.5152,1.0501
172.7709,-43.5147,1.0501
172.7719,-43.5143,1.0501
172.773,-43.5138,1.0501
172.774,-43.5133,1.0501
172.7751,-43.5129,1.0501
172.7762,-43.5124,1.0501
172.7772,-43.512,1.0501
172.7783,-43.5115,1.0501
172.7793,-43.511,1.0501
172.7804,-43.5105,1.0501
172.7815,-43.5101,1.0501
172.7825,-43.5096,1.0501
172.6138,-43.5835,1.1435
172.6149,-43.583,1.1435
172.616,-43.5825,1.1435
172.617,-43.5821,1.1435
172.6181,-43.5816,1.1435
172.6192,-43.5812,1.1435
172.6202,-43.5807,1.1435
172.6213,-43.5802,1.1435
172.6223,-43.5798,1.1435
172.6234,-43.5793,1.1435
172.6245,-43.5788,1.1435
172.6255,-43.5784,1.1435
172.6266,-43.5779,1.1435
172.6277,-43.5774,1.1435
172.6287,-43.577,1.1435
172.6298,-43.5765,1.1435
