evid,datetime,lat,lon,depth,loc_type,loc_grid,mag,mag_type,mag_method,mag_unc,mag_orig,mag_orig_type,mag_orig_unc,ndef,nsta,nmag,t_res,reloc,tect_class,tect_method,domain_no,domain_type,strike,dip,rake,f_length,f_width,f_type,z_tor,z_bor,hyp_lat,hyp_lon,hyp_strike,hyp_dip,corner_0_lat,corner_0_lon,corner_0_depth,corner_1_lat,corner_1_lon,corner_1_depth,corner_2_lat,corner_2_lon,corner_2_depth,corner_3_lat,corner_3_lon,corner_3_depth
1615147,2000-10-07T16:49:21.144000Z,-39.87608,175.27296,31.0775,GROPE,nz1dr,4.074,ML,uncorrected,0.191,4.074,ML,0.191,53,45,16,0.25182,no,Undetermined,hik_kerm_fault_300km_wgs84_poslon,12,Contractional,19.093226,68.89113,123,1.024922423,1.073227119,domain,30.4524511,31.45366231,-39.87608,175.27296,0.531258668,0.62429275,-39.88009475,175.2683437,30452.4511,-39.87129837,175.2719735,30452.4511,-39.8811494,175.2726494,31453.66231,-39.8723529,175.2762787,31453.66231
1622743,2000-10-13T23:10:36.797000Z,-42.0048,174.05284,11.6906,GROPE,nz1dr,4.464,ML,uncorrected,0.216,4.464,ML,0.216,27,21,18,0.37382,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,251.393039,67.693863,173,2.059408096,1.490000144,domain,10.61784648,11.99634853,-42.0048,174.05284,0.549873191,0.778202342,-42.00516691,174.0675014,10617.84648,-42.01130098,174.0440333,10617.84648,-42.00036063,174.0652422,11996.34853,-42.00649422,174.0417756,11996.34853
1622915,2000-10-14T17:37:30.039000Z,-40.44821,174.68347,68.3214,GROPE,nz1dr,4.54,ML,uncorrected,0.188,4.54,ML,0.188,47,40,10,0.17379,no,Slab,hik_kerm_fault_300km_wgs84_poslon,12,Contractional,22.479528,60.295702,123,2.582433555,2.481260138,domain,67.20217984,69.35738836,-40.44821,174.68347,0.545109564,0.519309455,-40.45791803,174.6704066,67202.17984,-40.43626084,174.6815115,67202.17984,-40.4619571,174.683906,69357.38836,-40.44029871,174.6950072,69357.38836
1629892,2000-10-21T00:34:10.756000Z,-44.10114,168.7285,5,GROPE,nz1dr,4.707,ML,uncorrected,0.212,4.707,ML,0.212,15,11,23,0.16423,no,Crustal,,19,Contractional,199.413307,56.409742,80,2.14591239,1.865375632,domain,3.85865531,5.412541792,-44.10114,168.7285,0.460756477,0.734509697,-44.09551577,168.7419417,3858.65531,-44.11335496,168.731746,3858.65531,-44.09198258,168.7300376,5412.541792,-44.1098206,168.7198391,5412.541792
1632935,2000-10-30T16:32:18.971000Z,-40.78473,175.00157,55.4313,GROPE,nz1dr,5.258,ML,uncorrected,0.128,5.258,ML,0.128,67,56,10,0.14343,no,Undetermined,,12,Contractional,24.730764,68.833566,123,5.309325377,4.73288567,domain,53.10673524,57.52031913,-40.78473,175.00157,0.510856903,0.526684168,-40.80391849,174.9790044,53106.73524,-40.76004785,175.0040153,53106.73524,-40.81003816,174.9975882,57520.31913,-40.76616377,175.0225889,57520.31913
1635020,2000-10-31T13:51:47.418000Z,-40.99979,174.68813,39.3986,GROPE,nz1dr,4.192,ML,uncorrected,0.349,4.192,ML,0.349,40,35,12,0.21385,no,Interface,hik_kerm_fault_300km_wgs84_poslon,12,Contractional,23.220746,74.686675,123,1.890860435,1.81652567,domain,38.54251757,40.29454936,-40.99979,174.68813,0.527019852,0.488622656,-41.00730962,174.6810884,38542.51757,-40.99153333,174.6895503,38542.51757,-41.00893621,174.6863723,40294.54936,-40.99315956,174.6948332,40294.54936
1635267,2000-11-01T10:35:55.779000Z,-45.1172,166.9462,9,GROPE,nz1dr,6.1,Mw,uncorrected,,6.1,Mw,,13,8,0,0.12699,no,Interface,NZSMDB,23,Crustal block,53.671864,42.856375,140,13.90960863,15.30056193,domain,4.260626134,14.66750098,-45.1172,166.9462,0.496666366,0.455407982,-45.11116747,166.837615,4260.626134,-45.0449849,166.9870477,4260.626134,-45.19656826,166.9129681,14667.50098,-45.13029396,167.0625579,14667.50098
1656996,2000-11-01T10:37:34.267000Z,-45.24544,167.11603,9,GROPE,nz1dr,4.99,ML,uncorrected,0.251,4.99,ML,0.251,12,6,12,0.35731,no,Crustal,puy_slab2_dep_02.26.18,23,Crustal block,49.461647,36.252574,140,3.086694822,2.636913747,domain,8.024775149,9.584103232,-45.24544,167.11603,0.485455117,0.625413511,-45.24379532,167.0906747,8024.775149,-45.22737128,167.1222658,8024.775149,-45.25917342,167.1066905,9584.103232,-45.24274514,167.1382865,9584.103232
1636051,2000-11-04T05:41:51.183000Z,-45.14468,166.99367,26.3547,GROPE,nz1dr,4.637,ML,uncorrected,0.211,4.637,ML,0.211,19,11,25,0.23454,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,50.842469,50.674303,140,2.604981147,3.12524666,domain,25.34170052,27.759254,-45.14468,166.99367,0.432505277,0.419018438,-45.14435351,166.9759256,25341.70052,-45.13097742,167.0030272,25341.70052,-45.15893819,166.9902958,27759.254,-45.14555888,167.0174017,27759.254
1638093,2000-11-11T23:57:13.959000Z,-44.26065,168.17165,5,GROPE,nz1dr,4.314,ML,uncorrected,0.225,4.314,ML,0.225,20,12,23,0.12907,no,Crustal,,24,Contractional,47.12842,51.138632,127,1.492789199,1.31820046,domain,4.34483468,5.371273056,-44.26065,168.17165,0.458608004,0.638289969,-44.26090173,168.160845,4344.83468,-44.25236947,168.175249,4344.83468,-44.26663765,168.167423,5371.273056,-44.25810459,168.1818276,5371.273056
1638170,2000-11-12T11:49:15.272000Z,-45.153,167.05934,26.029,GROPE,nz1dr,5.3,Mw,uncorrected,,5.3,Mw,,17,10,0,0.22628,no,Interface,NZSMDB,23,Crustal block,41.121473,43.92637,140,6.026719738,5.6986823,domain,23.73228803,27.68565417,-45.153,167.05934,0.574553818,0.58095099,-45.15961131,167.0068205,23732.28803,-45.12159367,167.0612136,23732.28803,-45.18583177,167.0434184,27685.65417,-45.1477967,167.0978156,27685.65417
1638537,2000-11-14T17:26:34.994000Z,-45.09626,167.03804,17.451,GROPE,nz1dr,4.823,ML,uncorrected,0.17,4.823,ML,0.17,16,10,25,0.17114,no,Interface,puy_slab2_dep_02.26.18,23,Crustal block,37.076291,45.921196,140,3.589626038,3.534854955,domain,16.25200657,18.79138872,-45.09626,167.03804,0.515997526,0.472159508,-45.10186749,167.0114863,16252.00657,-45.07766309,167.04152,16252.00657,-45.11644257,167.0348998,18791.38872,-45.09223189,167.0649325,18791.38872
1639191,2000-11-17T20:38:22.757000Z,-40.56963,176.89561,31.7731,GROPE,nz1dr,4.808,ML,uncorrected,0.224,4.808,ML,0.224,31,28,21,0.14449,no,Slab,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,212.541055,89.099405,45,2.767147412,3.407886578,domain,29.98462574,33.39209134,-40.56963,176.89561,0.521847243,0.524869352,-40.55850564,176.9044155,29984.62574,-40.58006485,176.8880898,29984.62574,-40.55826468,176.9038683,33392.09134,-40.57982382,176.8875424,33392.09134
1692006,2000-11-18T19:52:29.864000Z,-42.16232,172.19073,12,GROPE,nz1dr,4.333,ML,uncorrected,0.285,4.333,ML,0.285,23,14,13,0.23437,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,39.746075,54.923992,125,1.348241925,1.324988826,domain,11.27900548,12.36336365,-42.16232,172.19073,0.487492872,0.664904402,-42.16388633,172.1809104,11279.00548,-42.15462485,172.191464,11279.00548,-42.16832097,172.1879409,12363.36365,-42.15905884,172.1984942,12363.36365
1644906,2000-11-22T10:43:25.629000Z,-39.28101,176.42714,64.8217,GROPE,nz1dr,4.729,ML,uncorrected,0.188,4.729,ML,0.188,48,43,14,0.18718,no,Slab,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,207.932072,82.844838,-134,2.993559858,3.809651391,domain,63.26269015,67.0426738,-39.28101,176.42714,0.52668574,0.412438252,-39.26899377,176.4371162,63262.69015,-39.29326183,176.4220484,63262.69015,-39.26713771,176.4321673,67042.6738,-39.2914052,176.4170981,67042.6738
1646033,2000-11-27T19:57:29.343000Z,-44.76279,167.51631,9,GROPE,nz1dr,4.614,ML,uncorrected,0.204,4.614,ML,0.204,10,7,21,0.3362,no,Interface,puy_slab2_dep_02.26.18,23,Crustal block,51.555641,39.85036,140,2.633651546,2.965206134,domain,8.034927292,9.934986124,-44.76279,167.51631,0.475788749,0.507917277,-44.76062452,167.4950321,8034.927292,-44.74720224,167.5223662,8034.927292,-44.77746074,167.5113163,9934.986124,-44.76403477,167.5386554,9934.986124
1647018,2000-11-29T22:50:54.717000Z,-44.97715,167.6243,96.6199,GROPE,nz1dr,4.751,ML,uncorrected,0.159,4.751,ML,0.159,14,9,14,0.18317,no,Slab,puy_slab2_dep_02.26.18,23,Crustal block,42.660992,45.932154,140,2.633055135,2.602339919,domain,95.52291639,97.39274115,-44.97715,167.6243,0.555113444,0.58667723,-44.9792759,167.601634,95522.91639,-44.96298823,167.6257908,95522.91639,-44.99106387,167.6174092,97392.74115,-44.97477289,167.6415671,97392.74115
1655174,2000-12-12T11:24:29.600000Z,-39.05909,177.61102,38.5346,GROPE,nz1dr,4.532,ML,uncorrected,0.357,4.532,ML,0.357,27,24,9,0.14615,no,Undetermined,,0,Oceanic,229.000077,90,45,1.70709874,1.861269137,domain,37.42192512,39.28319425,-39.05909,177.61102,0.51809191,0.597804402,-39.05357337,177.6183696,37421.92512,-39.06422098,177.6041827,37421.92512,-39.05357337,177.6183696,39283.19425,-39.06422098,177.6041827,39283.19425
1658293,2000-12-18T05:34:15.620000Z,-39.01653,177.47792,27.2569,GROPE,nz1dr,4.396,ML,uncorrected,0.23,4.396,ML,0.23,28,24,25,0.13801,no,Interface,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,227.476969,85.389281,45,2.116286247,1.952037502,domain,26.07018034,28.01590077,-39.01653,177.47792,0.521395496,0.609912732,-39.01007448,177.4876456,26070.18034,-39.02361557,177.4704965,26070.18034,-39.00908261,177.4863586,28015.90077,-39.02262351,177.4692095,28015.90077
1659324,2000-12-19T05:03:37.524000Z,-41.35156,174.3522,42.458,GROPE,nz1dr,5.099,ML,uncorrected,0.15,5.099,ML,0.15,36,32,10,0.16917,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,249.720188,72.133353,173,5.24044736,5.216409208,domain,40.07775918,45.04259746,-41.35156,174.3522,0.511677972,0.479419607,-41.34927636,174.3853965,40077.75918,-41.36632546,174.3269853,40077.75918,-41.33583754,174.3784824,45042.59746,-41.35288301,174.3200812,45042.59746
1660690,2000-12-21T20:03:05.772000Z,-41.24595,172.77063,132.8358,GROPE,nz1dr,4.607,ML,uncorrected,0.261,4.607,ML,0.261,33,26,8,0.25339,no,Slab,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,42.184454,66.679934,125,2.629965064,2.496824767,domain,131.7888758,134.0817294,-41.24595,172.77063,0.534242605,0.456603152,-41.2525668,172.7553534,131788.8758,-41.23505556,172.7764931,131788.8758,-41.25856383,172.7640738,134081.7294,-41.241051,172.7852131,134081.7294
1662869,2000-12-29T01:30:03.674000Z,-42.69496,172.4406,7.812,GROPE,nz1dr,4.784,ML,uncorrected,0.253,4.784,ML,0.253,16,14,26,0.17879,no,Crustal,,18,Contractional,164.338427,73.412742,178,2.83540147,2.032014256,domain,6.303895004,8.251349195,-42.69496,172.4406,0.532014649,0.774398188,-42.68078975,172.4410362,6303.895004,-42.70542022,172.4501615,6303.895004,-42.68216647,172.4342062,8251.349195,-42.70679747,172.443329,8251.349195
1663531,2000-12-31T21:56:50.827000Z,-38.06736,178.79715,30.3858,GROPE,nz1dr,5.3,Mw,uncorrected,,5.3,Mw,,16,13,0,0.17339,no,Slab,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,224.616731,90,45,4.922229791,5.556523419,domain,27.73081817,33.28734159,-38.06736,178.79715,0.537272692,0.477813486,-38.04943679,178.8168756,27730.81817,-38.08279434,178.7801537,27730.81817,-38.04943679,178.8168756,33287.34159,-38.08279434,178.7801537,33287.34159
1663782,2001-01-02T05:34:43.250000Z,-39.07662,176.84891,38.8176,GROPE,nz1dr,4.479,ML,uncorrected,0.171,4.479,ML,0.171,37,30,9,0.2164,no,Interface,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,210.361996,76.993507,-134,2.6886976,2.481203117,domain,37.5176807,39.93522747,-39.07662,176.84891,0.53957043,0.53770182,-39.06635123,176.8598172,37517.6807,-39.0877281,176.845277,37517.6807,-39.06399754,176.854122,39935.22747,-39.08537376,176.8395804,39935.22747
1663789,2001-01-02T06:22:17.248000Z,-40.58504,175.69978,37.7475,GROPE,nz1dr,4.352,ML,uncorrected,0.171,4.352,ML,0.171,41,32,8,0.19468,no,Undetermined,,5,Strike-slip,204.885413,80.147847,-134,1.960845218,1.766767967,domain,36.64586321,38.38657587,-40.58504,175.69978,0.545937692,0.632865386,-40.57685317,175.7068223,36645.86321,-40.59308817,175.6977276,36645.86321,-40.57578426,175.7035397,38386.57587,-40.59201903,175.6944443,38386.57587
1688784,2001-02-01T12:30:39.418000Z,-37.23995,177.73796,112.6716,GROPE,nz1dr,5.507,ML,uncorrected,0.214,5.507,ML,0.214,100,60,10,0.13889,no,Slab,hik_kerm_fault_300km_wgs84_poslon,6,Crustal block,16.5491,69.806392,89,6.509274833,6.666624965,domain,109.7310854,115.9879231,-37.23995,177.73796,0.516002263,0.469968175,-37.26700232,177.7171958,109731.0854,-37.21011633,177.7345207,109731.0854,-37.27189783,177.7423606,115987.9231,-37.21500942,177.7596669,115987.9231
1693138,2001-02-16T11:58:18.124000Z,-39.49973,174.84056,139.3602,GROPE,nz1dr,4.69,ML,uncorrected,0.233,4.69,ML,0.233,145,98,10,0.2721,no,Slab,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,196.883693,62.385878,-127,2.403768695,3.517936365,domain,138.1049361,141.2221421,-39.49973,174.84056,0.511254876,0.402688786,-39.49067493,174.8517776,138104.9361,-39.51151891,174.8442108,138104.9361,-39.4866974,174.8335296,141222.1421,-39.50754032,174.8259576,141222.1421
1695950,2001-02-22T08:04:14.897000Z,-39.62003,176.80495,22.5442,GROPE,nz1dr,4.297,ML,uncorrected,0.268,4.297,ML,0.268,116,75,49,0.26822,no,Interface,hik_kerm_fault_300km_wgs84_poslon,0,Oceanic,220.366677,90,45,1.844693957,2.141266764,domain,21.5269372,23.66820396,-39.62003,176.80495,0.501973103,0.47507523,-39.61345816,176.8115736,21526.9372,-39.62654986,176.7983773,21526.9372,-39.61345816,176.8115736,23668.20396,-39.62654986,176.7983773,23668.20396
1696908,2001-02-26T03:29:43.049000Z,-40.57613,175.34103,61.5414,GROPE,nz1dr,4.174,ML,uncorrected,0.185,4.174,ML,0.185,99,73,9,0.27899,no,Slab,,12,Contractional,40.936747,65.924737,123,1.483686375,1.338857417,domain,60.76190552,61.98429624,-40.57613,175.34103,0.47189032,0.637680299,-40.57900924,175.3326025,60761.90552,-40.56868784,175.3437271,60761.90552,-40.58213199,175.3375856,61984.29624,-40.57181013,175.3487099,61984.29624
1709407,2001-03-24T23:34:48.562000Z,-42.57527,173.07416,28.4703,GROPE,nz1dr,4.85,ML,uncorrected,0.298,4.85,ML,0.298,34,25,44,0.19631,no,Interface,hik_kerm_fault_300km_wgs84_poslon,17,Contractional,67.448146,68.314215,147,3.40296294,3.969044408,domain,26.58187295,30.27000537,-42.57527,173.07416,0.521409995,0.512027995,-42.57516538,173.0506833,26581.87295,-42.56338861,173.0889612,26581.87295,-42.58736023,173.0575484,30270.00537,-42.57558118,173.0958324,30270.00537
1711553,2001-03-30T12:34:25.094000Z,-41.67525,174.24283,5,GROPE,nz1dr,4.318,ML,uncorrected,0.184,4.318,ML,0.184,25,20,28,0.23383,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,243.061646,58.64364,173,1.462520872,1.409580848,domain,4.218097868,5.421805749,-41.67525,174.24283,0.544614924,0.649577979,-41.67570474,174.2539626,4218.097868,-41.68184103,174.2384165,4218.097868,-41.66985982,174.2498574,5421.805749,-41.67599555,174.2343124,5421.805749
1713081,2001-04-04T21:18:37.302000Z,-41.68738,174.20615,29.8904,GROPE,nz1dr,4.145,ML,uncorrected,0.204,4.145,ML,0.204,28,22,18,0.22662,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,250.939557,68.139009,173,1.676679816,1.441609061,domain,29.08928307,30.427226,-41.68738,174.20615,0.523667885,0.598767641,-41.6874152,174.2173836,29089.28307,-41.69254606,174.1984367,29089.28307,-41.68286863,174.2151917,30427.226,-41.68799912,174.196246,30427.226
1713083,2001-04-04T21:25:29.792000Z,-41.70879,174.22595,29.8585,GROPE,nz1dr,4.894,ML,uncorrected,0.234,4.894,ML,0.234,28,24,40,0.23775,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,248.975247,69.475786,173,3.704207848,4.815118696,domain,28.03962177,32.54909648,-41.70879,174.22595,0.479547042,0.403345921,-41.70852845,174.2488111,28039.62177,-41.72093999,174.207484,28039.62177,-41.69441717,174.2412596,32549.09648,-41.70682592,174.19994,32549.09648
1713100,2001-04-04T22:28:56.136000Z,-41.69305,174.24208,29.0894,GROPE,nz1dr,4.373,ML,uncorrected,0.168,4.373,ML,0.168,32,22,24,0.24714,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,249.281586,71.234321,173,2.249976968,1.967859515,domain,28.07264283,29.93589512,-41.69305,174.24208,0.463241154,0.545689478,-41.69249595,174.2552528,28072.64283,-41.69993728,174.2301057,28072.64283,-41.68719329,174.2524586,29935.89512,-41.69463399,174.2273133,29935.89512
1717065,2001-04-09T12:35:03.763000Z,-40.75357,174.30705,62.9646,GROPE,nz1dr,4.288,ML,uncorrected,0.155,4.288,ML,0.155,61,49,10,0.25469,no,Slab,,13,Contractional,40.437352,63.408022,125,1.651006304,2.192252785,domain,62.16956701,64.12991654,-40.75357,174.30705,0.500481831,0.405556754,-40.75702137,174.29718,62169.56701,-40.74556076,174.3096412,62169.56701,-40.76265412,174.3061385,64129.91654,-40.75119256,174.3185991,64129.91654
1720476,2001-04-13T15:32:22.449000Z,-41.91029,173.94028,11.6413,GROPE,nz1dr,4.634,ML,uncorrected,0.169,4.634,ML,0.169,25,19,37,0.20897,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,255.121511,67.348803,173,2.084953125,2.252597031,domain,10.29991791,12.37876416,-41.91029,173.94028,0.486733059,0.645253151,-41.91270359,173.953875,10299.91791,-41.91772403,173.9296502,10299.91791,-41.90517529,173.9510773,12378.76416,-41.91019512,173.9268551,12378.76416
1732007,2001-05-07T17:46:53.103000Z,-39.55062,178.25751,28.4932,GROPE,nz1dr,4.157,ML,uncorrected,0.297,4.157,ML,0.297,69,49,34,0.20232,no,Outer-rise,hik_kerm_fault_300km_wgs84_poslon,8,Contractional,227.325811,37.844509,-68,1.842924099,1.389537449,domain,28.04454985,28.89705982,-39.55062,178.25751,0.45916105,0.52626968,-39.54874955,178.2691558,28044.54985,-39.5606708,178.2543001,28044.54985,-39.5419026,178.2599876,28897.05982,-39.55382268,178.2451315,28897.05982
1734070,2001-05-15T05:15:12.352000Z,-37.11904,176.78539,398.2524,GROPE,nz1dr,5.744,ML,uncorrected,0.295,5.744,ML,0.295,75,62,10,0.1249,no,Slab,,4,Extensional,33.629164,59.114362,-94,7.170874224,9.781353415,domain,394.8866899,403.2809848,-37.11904,176.78539,0.559492316,0.400952095,-37.1404516,176.7425914,394886.6899,-37.08532824,176.784533,394886.6899,-37.16396809,176.7908127,403280.9848,-37.10882903,176.8327293,403280.9848
1734923,2001-05-18T10:56:55.780000Z,-43.41253,171.00159,5,GROPE,nz1dr,5.485,ML,uncorrected,0.295,5.485,ML,0.295,16,11,42,0.21803,no,Crustal,,19,Contractional,203.536681,59.236692,80,5.564622484,5.334590275,domain,2.531390769,7.115338228,-43.41253,171.00159,0.478777159,0.538533492,-43.3963462,171.0318943,2531.390769,-43.4417805,171.0029621,2531.390769,-43.38600498,171.0013448,7115.338228,-43.43143126,170.9723952,7115.338228
1735847,2001-05-21T21:53:31.450000Z,-37.82955,177.35745,107.6794,GROPE,nz1dr,5.215,ML,uncorrected,0.289,5.215,ML,0.289,106,74,10,0.2127,no,Slab,hik_kerm_fault_300km_wgs84_poslon,5,Strike-slip,202.010637,86.464609,-134,4.287082362,4.205173248,domain,105.4148415,109.6120119,-37.82955,177.35745,0.462621059,0.539544101,-37.8131295,177.366394,105414.8415,-37.84952446,177.3502938,105414.8415,-37.81235721,177.3636191,109612.0119,-37.84875188,177.3475176,109612.0119
1736402,2001-05-22T01:58:11.165000Z,-41.71672,173.79868,13.1516,GROPE,nz1dr,5.016,ML,uncorrected,0.255,5.016,ML,0.255,32,25,60,0.2125,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,253.755027,72.295656,173,3.649204244,3.166241589,domain,11.13503946,14.15132288,-41.71672,173.79868,0.487292814,0.668558043,-41.71764607,173.82138,11135.03946,-41.7271334,173.7793769,11135.03946,-41.70934359,173.8180366,14151.32288,-41.71882967,173.7760384,14151.32288
1737299,2001-05-24T18:07:57.881000Z,-38.74718,175.19708,237.8782,GROPE,nz1dr,5.4,Mw,uncorrected,,5.4,Mw,,106,85,0,0.30635,no,Slab,,3,Extensional,209.807248,59.6891,-127,5.482384108,6.153258016,domain,235.3781227,240.6902276,-38.74718,175.19708,0.540619228,0.470637783,-38.72996662,175.2280878,235378.1227,-38.77339776,175.198072,235378.1227,-38.71665201,175.1966835,240690.2276,-38.76007556,175.1666535,240690.2276
1740678,2001-06-01T07:45:46.674000Z,-40.71391,174.19994,77.455,GROPE,nz1dr,4.705,ML,uncorrected,0.251,4.705,ML,0.251,66,50,10,0.21786,no,Slab,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,40.148874,56.661931,125,2.805996009,3.29816875,domain,76.24526588,79.00069588,-40.71391,174.19994,0.557999961,0.43903642,-40.72026543,174.1808988,76245.26588,-40.70072651,174.2019689,76245.26588,-40.73062277,174.1974889,79000.69588,-40.71108088,174.2185572,79000.69588
1744311,2001-06-12T05:00:01.710000Z,-40.963,174.63336,58.1019,GROPE,nz1dr,4.771,ML,uncorrected,0.254,4.771,ML,0.254,65,51,8,0.15087,no,Undetermined,,12,Contractional,38.716989,62.186632,123,2.644167638,2.675063886,domain,56.67132935,59.03734881,-40.963,174.63336,0.48524339,0.604631821,-40.96799715,174.6169484,56671.32935,-40.94914243,174.636137,56671.32935,-40.97486415,174.6286908,59037.34881,-40.95600752,174.6478779,59037.34881
1747665,2001-06-18T20:57:27.920000Z,-38.23727,176.22435,160.713,GROPE,nz1dr,4.303,ML,uncorrected,0.236,4.303,ML,0.236,69,48,8,0.27381,no,Slab,hik_kerm_fault_300km_wgs84_poslon,4,Extensional,46.086238,52.478448,-94,1.979897973,2.54441841,domain,159.9211916,161.9392317,-38.23727,176.22435,0.455852302,0.392365059,-38.23929691,176.2121954,159921.1916,-38.22649356,176.2279211,159921.1916,-38.24900575,176.2249024,161939.2317,-38.23620072,176.2406277,161939.2317
1750022,2001-06-24T20:47:02.824000Z,-42.40386,173.42166,12.6908,GROPE,nz1dr,4.698,ML,uncorrected,0.172,4.698,ML,0.172,31,23,27,0.2542,no,Crustal,hik_kerm_fault_300km_wgs84_poslon,17,Contractional,60.941406,61.330702,147,2.236012749,2.092779324,domain,11.60073119,13.43694281,-42.40386,173.42166,0.468303666,0.593650971,-42.40380113,173.4070188,11600.73119,-42.3939337,173.4307027,11600.73119,-42.41168374,173.4129964,13436.94281,-42.40181508,173.4366823,13436.94281
1752783,2001-07-04T01:48:53.765000Z,-40.04107,175.19289,15.2899,GROPE,nz1dr,4.053,ML,uncorrected,0.254,4.053,ML,0.254,52,39,15,0.3636,no,Crustal,,12,Contractional,22.56293,65.068026,123,0.956070691,1.008770118,domain,14.71155197,15.6263137,-40.04107,175.19289,0.56813271,0.632238987,-40.0447584,175.1876552,14711.55197,-40.03672835,175.1916979,14711.55197,-40.04614039,175.1923024,15626.3137,-40.0381102,175.1963445,15626.3137
1761615,2001-07-20T09:39:46.037000Z,-39.89277,174.41724,101.4808,GROPE,nz1dr,4.607,ML,uncorrected,0.165,4.607,ML,0.165,42,36,9,0.23088,no,Slab,hik_kerm_fault_300km_wgs84_poslon,3,Extensional,201.811779,57.523959,-127,2.599157731,2.329693414,domain,100.4891138,102.4544806,-39.89277,174.41724,0.471418086,0.504580712,-39.88448665,174.4292469,100489.1138,-39.90636039,174.4184037,100489.1138,-39.88046674,174.4155822,102454.4806,-39.90233928,174.4047352,102454.4806
1762046,2001-07-22T07:20:59.990000Z,-40.96707,174.45352,59.5477,GROPE,nz1dr,4.507,ML,uncorrected,0.15,4.507,ML,0.15,50,37,8,0.16192,no,Slab,hik_kerm_fault_300km_wgs84_poslon,13,Contractional,31.317841,51.206536,125,2.233070198,2.156672759,domain,58.63051685,60.31144796,-40.96707,174.45352,0.526764814,0.545639939,-40.97285364,174.4388945,58630.51685,-40.95550102,174.4523091,58630.51685,-40.97900634,174.4527486,60311.44796,-40.96165216,174.4661606,60311.44796
1773370,2001-08-04T02:44:10.454000Z,-40.26089,173.58853,167.5114,GROPE,nz1dr,4.656,ML,uncorrected,0.363,4.656,ML,0.363,47,38,8,0.20064,no,Slab,,13,Contractional,48.920761,62.330411,125,2.547020352,2.697065044,domain,166.2686949,168.6573242,-40.26089,173.58853,0.499723848,0.520258656,-40.26408165,173.5722388,166268.6949,-40.24889,173.5946852,166268.6949,-40.27253864,173.5819899,168657.3242,-40.25734511,173.6044369,168657.3242
1773445,2001-08-04T14:47:04.928000Z,-43.19484,171.05783,5,GROPE,nz1dr,4.055,ML,uncorrected,0.279,4.055,ML,0.279,22,12,20,0.16858,no,Crustal,,19,Contractional,195.256942,60.536539,80,1.022277774,1.100504141,domain,4.387752234,5.345927677,-43.19484,171.05783,0.549680983,0.638972508,-43.19088066,171.0638818,4387.752234,-43.19970045,171.0602918,4387.752234,-43.18948981,171.0574992,5345.927677,-43.19830939,171.0539084,5345.927677
1774135,2001-08-08T13:37:23.803000Z,-41.15656,174.47318,33.8792,GROPE,nz1dr,4.303,ML,uncorrected,0.155,4.303,ML,0.155,41,31,9,0.17758,no,Interface,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,257.180286,71.4802,173,2.158305728,2.011286994,domain,32.87540874,34.78253912,-41.15656,174.47318,0.485233325,0.52633594,-41.15725216,174.4862553,32875.40874,-41.16188549,174.4612763,32875.40874,-41.15166452,174.4844398,34782.53912,-41.15629743,174.4594627,34782.53912
1774142,2001-08-08T14:37:28.480000Z,-41.42466,173.6284,73.8438,GROPE,nz1dr,4.066,ML,uncorrected,0.238,4.066,ML,0.238,36,24,8,0.24126,no,Slab,hik_kerm_fault_300km_wgs84_poslon,14,Strike-slip,245.121471,61.852337,173,1.388885316,1.294869327,domain,73.14042697,74.28215823,-41.42466,173.6284,0.396801828,0.616058309,-41.42560339,173.6362872,73140.42697,-41.43094859,173.621259,73140.42697,-41.42062899,173.6331634,74282.15823,-41.42597378,173.6181361,74282.15823
1780673,2001-08-21T06:51:57.708000Z,-36.48562,-178.47597,33,GROPE,nz1dr,7.107,ML,uncorrected,0.414,7.107,ML,0.414,32,30,35,0.23587,no,Undetermined,,11,Peripheral platform,239.267222,50.112113,-84,51.39931991,23.62336981,domain,23.20320794,41.3294372,-36.48562,-178.47597,0.510303758,0.540476009,-36.40730882,-178.1874783,23203.20794,-36.67683635,-178.6494663,23203.20794,-36.29758966,-178.2858594,41329.4372,-36.56668953,-178.7476835,41329.4372
